Precio Interno ,Fecha
870.000,14-dic-16
875.000,15-dic-16
875.000,16-dic-16
875.000,17-dic-16
875.000,18-dic-16
885.000,19-dic-16
870.000,20-dic-16
875.000,21-dic-16
845.000,22-dic-16
830.000,23-dic-16
830.000,24-dic-16
830.000,25-dic-16
830.000,26-dic-16
810.000,27-dic-16
820.000,28-dic-16
825.000,29-dic-16
835.000,30-dic-16
835.000,31-dic-16
835.000,01-ene-17
835.000,02-ene-17
830.000,03-ene-17
850.000,04-ene-17
860.000,05-ene-17
845.000,06-ene-17
845.000,07-ene-17
845.000,08-ene-17
850.000,09-ene-17
880.000,10-ene-17
900.000,11-ene-17
890.000,12-ene-17
890.000,13-ene-17
890.000,14-ene-17
890.000,15-ene-17
890.000,16-ene-17
890.000,17-ene-17
890.000,18-ene-17
900.000,19-ene-17
910.000,20-ene-17
910.000,21-ene-17
910.000,22-ene-17
920.000,23-ene-17
910.000,24-ene-17
910.000,25-ene-17
905.000,26-ene-17
905.000,27-ene-17
905.000,28-ene-17
905.000,29-ene-17
900.000,30-ene-17
885.000,31-ene-17
885.000,01-feb-17
855.000,02-feb-17
845.000,03-feb-17
845.000,04-feb-17
845.000,05-feb-17
840.000,06-feb-17
835.000,07-feb-17
845.000,08-feb-17
860.000,09-feb-17
855.000,10-feb-17
855.000,11-feb-17
855.000,12-feb-17
855.000,13-feb-17
850.000,14-feb-17
860.000,15-feb-17
865.000,16-feb-17
880.000,17-feb-17
880.000,18-feb-17
880.000,19-feb-17
880.000,20-feb-17
890.000,21-feb-17
885.000,22-feb-17
875.000,23-feb-17
855.000,24-feb-17
855.000,25-feb-17
855.000,26-feb-17
830.000,27-feb-17
845.000,28-feb-17
865.000,01-mar-17
870.000,02-mar-17
870.000,03-mar-17
870.000,04-mar-17
870.000,05-mar-17
855.000,06-mar-17
855.000,07-mar-17
865.000,08-mar-17
860.000,09-mar-17
860.000,10-mar-17
860.000,11-mar-17
860.000,12-mar-17
875.000,13-mar-17
870.000,14-mar-17
860.000,15-mar-17
850.000,16-mar-17
850.000,17-mar-17
850.000,18-mar-17
850.000,19-mar-17
868.000,20-mar-17
860.000,21-mar-17
851.000,22-mar-17
840.000,23-mar-17
816.000,24-mar-17
816.000,25-mar-17
816.000,26-mar-17
830.000,27-mar-17
827.000,28-mar-17
823.000,29-mar-17
820.000,30-mar-17
820.000,31-mar-17
820.000,01-abr-17
820.000,02-abr-17
807.000,03-abr-17
807.000,04-abr-17
802.000,05-abr-17
803.000,06-abr-17
816.000,07-abr-17
816.000,08-abr-17
816.000,09-abr-17
817.000,10-abr-17
820.000,11-abr-17
820.000,12-abr-17
823.000,13-abr-17
823.000,14-abr-17
823.000,15-abr-17
823.000,16-abr-17
831.000,17-abr-17
837.000,18-abr-17
815.000,19-abr-17
780.000,20-abr-17
775.000,21-abr-17
775.000,22-abr-17
775.000,23-abr-17
770.000,24-abr-17
780.000,25-abr-17
778.000,26-abr-17
775.000,27-abr-17
800.000,28-abr-17
800.000,29-abr-17
800.000,30-abr-17
815.000,01-may-17
817.000,02-may-17
820.000,03-may-17
816.000,04-may-17
819.000,05-may-17
819.000,06-may-17
819.000,07-may-17
826.000,08-may-17
819.000,09-may-17
823.000,10-may-17
806.000,11-may-17
807.000,12-may-17
807.000,13-may-17
807.000,14-may-17
791.000,15-may-17
778.000,16-may-17
802.000,17-may-17
785.000,18-may-17
790.000,19-may-17
790.000,20-may-17
790.000,21-may-17
784.000,22-may-17
785.000,23-may-17
777.000,24-may-17
786.000,25-may-17
800.000,26-may-17
800.000,27-may-17
800.000,28-may-17
810.000,29-may-17
795.000,30-may-17
795.000,31-may-17
780.000,01-jun-17
767.000,02-jun-17
767.000,03-jun-17
767.000,04-jun-17
785.000,05-jun-17
767.000,06-jun-17
772.000,07-jun-17
780.000,08-jun-17
781.000,09-jun-17
781.000,10-jun-17
781.000,11-jun-17
790.000,12-jun-17
785.000,13-jun-17
778.000,14-jun-17
787.000,15-jun-17
778.000,16-jun-17
778.000,17-jun-17
778.000,18-jun-17
782.000,19-jun-17
790.000,20-jun-17
783.000,21-jun-17
747.000,22-jun-17
785.000,23-jun-17
785.000,24-jun-17
785.000,25-jun-17
795.000,26-jun-17
806.000,27-jun-17
802.000,28-jun-17
820.000,29-jun-17
820.000,30-jun-17
820.000,01-jul-17
820.000,02-jul-17
832.000,03-jul-17
832.000,04-jul-17
851.000,05-jul-17
847.000,06-jul-17
848.000,07-jul-17
848.000,08-jul-17
848.000,09-jul-17
838.000,10-jul-17
826.000,11-jul-17
825.000,12-jul-17
845.000,13-jul-17
853.000,14-jul-17
853.000,15-jul-17
853.000,16-jul-17
855.000,17-jul-17
857.000,18-jul-17
861.000,19-jul-17
856.000,20-jul-17
865.000,21-jul-17
865.000,22-jul-17
865.000,23-jul-17
843.000,24-jul-17
831.000,25-jul-17
857.000,26-jul-17
858.000,27-jul-17
867.000,28-jul-17
867.000,29-jul-17
867.000,30-jul-17
876.000,31-jul-17
860.000,01-ago-17
895.000,02-ago-17
891.000,03-ago-17
897.000,04-ago-17
897.000,05-ago-17
897.000,06-ago-17
908.000,07-ago-17
919.000,08-ago-17
923.500,09-ago-17
893.000,10-ago-17
901.000,11-ago-17
901.000,12-ago-17
901.000,13-ago-17
875.000,14-ago-17
845.000,15-ago-17
836.000,16-ago-17
825.000,17-ago-17
827.000,18-ago-17
827.000,19-ago-17
827.000,20-ago-17
817.500,21-ago-17
809.000,22-ago-17
807.000,23-ago-17
800.000,24-ago-17
810.000,25-ago-17
810.000,26-ago-17
810.000,27-ago-17
810.000,28-ago-17
796.000,29-ago-17
792.000,30-ago-17
802.000,31-ago-17
796.000,01-sep-17
796.000,02-sep-17
796.000,03-sep-17
796.000,04-sep-17
786.000,05-sep-17
785.000,06-sep-17
790.000,07-sep-17
799.500,08-sep-17
799.500,09-sep-17
799.500,10-sep-17
808.000,11-sep-17
829.000,12-sep-17
841.000,13-sep-17
839.000,14-sep-17
859.000,15-sep-17
859.000,16-sep-17
859.000,17-sep-17
855.000,18-sep-17
825.000,19-sep-17
829.000,20-sep-17
826.000,21-sep-17
818.500,22-sep-17
818.500,23-sep-17
818.500,24-sep-17
808.000,25-sep-17
813.500,26-sep-17
797.375,27-sep-17
792.000,28-sep-17
787.000,29-sep-17
787.000,30-sep-17
787.000,01-oct-17
785.000,02-oct-17
775.500,03-oct-17
771.000,04-oct-17
778.000,05-oct-17
798.000,06-oct-17
798.000,07-oct-17
798.000,08-oct-17
803.000,09-oct-17
804.000,10-oct-17
779.000,11-oct-17
775.000,12-oct-17
770.000,13-oct-17
770.000,14-oct-17
770.000,15-oct-17
753.500,16-oct-17
758.750,17-oct-17
757.000,18-oct-17
768.000,19-oct-17
762.000,20-oct-17
762.000,21-oct-17
762.000,22-oct-17
759.500,23-oct-17
758.500,24-oct-17
768.500,25-oct-17
776.000,26-oct-17
788.500,27-oct-17
788.500,28-oct-17
788.500,29-oct-17
784.750,30-oct-17
787.000,31-oct-17
773.000,01-nov-17
798.000,02-nov-17
784.000,03-nov-17
784.000,04-nov-17
784.000,05-nov-17
794.000,06-nov-17
781.000,07-nov-17
785.000,08-nov-17
788.000,09-nov-17
794.000,10-nov-17
794.000,11-nov-17
794.000,12-nov-17
793.125,13-nov-17
795.000,14-nov-17
795.000,15-nov-17
794.000,16-nov-17
776.000,17-nov-17
776.000,18-nov-17
776.000,19-nov-17
770.000,20-nov-17
773.000,21-nov-17
770.000,22-nov-17
770.000,23-nov-17
772.000,24-nov-17
772.000,25-nov-17
772.000,26-nov-17
780.000,27-nov-17
796.000,28-nov-17
812.000,29-nov-17
790.000,30-nov-17
797.000,01-dic-17
797.000,02-dic-17
797.000,03-dic-17
787.000,04-dic-17
781.000,05-dic-17
776.000,06-dic-17
759.000,07-dic-17
757.000,08-dic-17
757.000,09-dic-17
757.000,10-dic-17
741.000,11-dic-17
736.000,12-dic-17
744.000,13-dic-17
742.000,14-dic-17
745.000,15-dic-17
745.000,16-dic-17
745.000,17-dic-17
746.500,18-dic-17
745.000,19-dic-17
752.000,20-dic-17
746.000,21-dic-17
735.000,22-dic-17
735.000,23-dic-17
735.000,24-dic-17
735.000,25-dic-17
746.500,26-dic-17
762.500,27-dic-17
767.500,28-dic-17
776.000,29-dic-17
776.000,30-dic-17
776.000,31-dic-17
776.000,01-ene-18
810.000,02-ene-18
796.000,03-ene-18
795.500,04-ene-18
795.000,05-ene-18
776.000,08-ene-18
781.000,09-ene-18
770.000,10-ene-18
750.500,12-ene-18
750.500,13-ene-18
750.500,14-ene-18
750.500,15-ene-18
745.000,16-ene-18
758.000,17-ene-18
742.000,18-ene-18
749.000,19-ene-18
749.000,20-ene-18
749.000,21-ene-18
757.500,22-ene-18
750.000,23-ene-18
748.000,24-ene-18
744.000,25-ene-18
758.500,26-ene-18
758.500,27-ene-18
758.500,28-ene-18
767.000,29-ene-18
753.000,30-ene-18
747.500,31-ene-18
737.000,01-feb-18
738.000,02-feb-18
738.000,03-feb-18
738.000,04-feb-18
738.000,05-feb-18
755.500,06-feb-18
754.000,07-feb-18
760.000,08-feb-18
765.500,09-feb-18
765.500,10-feb-18
765.500,11-feb-18
763.000,12-feb-18
772.500,13-feb-18
770.500,14-feb-18
752.500,15-feb-18
731.000,16-feb-18
731.000,17-feb-18
731.000,18-feb-18
731.000,19-feb-18
729.000,20-feb-18
728.375,21-feb-18
741.000,22-feb-18
734.000,23-feb-18
734.000,24-feb-18
734.000,25-feb-18
740.000,26-feb-18
737.000,27-feb-18
746.000,28-feb-18
760.000,01-mar-18
753.000,02-mar-18
753.000,03-mar-18
753.000,04-mar-18
741.000,05-mar-18
738.000,06-mar-18
739.000,07-mar-18
740.000,08-mar-18
738.000,09-mar-18
738.000,10-mar-18
738.000,11-mar-18
730.000,12-mar-18
741.000,13-mar-18
738.000,14-mar-18
726.000,15-mar-18
723.000,16-mar-18
723.000,17-mar-18
723.000,18-mar-18
731.000,19-mar-18
732.500,20-mar-18
728.000,21-mar-18
728.000,22-mar-18
718.000,23-mar-18
718.000,24-mar-18
718.000,25-mar-18
715.000,26-mar-18
710.000,27-mar-18
705.000,28-mar-18
708.000,29-mar-18
708.000,30-mar-18
708.000,31-mar-18
708.000,01-abr-18
712.000,02-abr-18
709.000,03-abr-18
714.000,04-abr-18
717.000,05-abr-18
717.250,06-abr-18
717.250,07-abr-18
717.250,08-abr-18
717.000,09-abr-18
709.000,10-abr-18
708.000,11-abr-18
704.000,12-abr-18
702.000,13-abr-18
702.000,14-abr-18
702.000,15-abr-18
694.000,16-abr-18
690.000,17-abr-18
692.000,18-abr-18
692.000,19-abr-18
708.000,20-abr-18
708.000,21-abr-18
708.000,22-abr-18
726.000,23-abr-18
731.000,24-abr-18
731.000,25-abr-18
733.000,26-abr-18
747.000,27-abr-18
747.000,28-abr-18
747.000,29-abr-18
750.000,30-abr-18
762.000,01-may-18
762.000,02-may-18
773.000,03-may-18
759.000,04-may-18
759.000,05-may-18
759.000,06-may-18
741.000,07-may-18
748.000,08-may-18
741.000,09-may-18
736.000,10-may-18
736.000,11-may-18
736.000,12-may-18
736.000,13-may-18
725.000,14-may-18
738.000,15-may-18
739.500,16-may-18
748.000,17-may-18
760.000,18-may-18
760.000,19-may-18
760.000,20-may-18
765.000,21-may-18
757.000,22-may-18
752.000,23-may-18
759.000,24-may-18
764.500,25-may-18
764.500,26-may-18
764.500,27-may-18
764.500,28-may-18
765.000,29-may-18
762.000,30-may-18
784.000,31-may-18
772.000,01-jun-18
772.000,02-jun-18
772.000,03-jun-18
765.000,04-jun-18
752.000,05-jun-18
740.000,06-jun-18
728.000,07-jun-18
742.000,08-jun-18
742.000,09-jun-18
742.000,10-jun-18
740.000,11-jun-18
742.000,12-jun-18
740.000,13-jun-18
736.000,14-jun-18
741.000,15-jun-18
741.000,16-jun-18
741.000,17-jun-18
743.000,18-jun-18
744.500,19-jun-18
742.000,20-jun-18
747.000,21-jun-18
744.500,22-jun-18
744.500,23-jun-18
744.500,24-jun-18
748.000,25-jun-18
750.000,26-jun-18
752.000,27-jun-18
744.000,28-jun-18
740.000,29-jun-18
740.000,30-jun-18
740.000,01-jul-18
720.000,02-jul-18
717.000,03-jul-18
717.000,04-jul-18
700.500,05-jul-18
726.000,06-jul-18
726.000,07-jul-18
726.000,08-jul-18
735.000,09-jul-18
732.000,10-jul-18
718.000,11-jul-18
715.500,12-jul-18
705.000,13-jul-18
705.000,14-jul-18
705.000,15-jul-18
710.000,16-jul-18
706.000,17-jul-18
701.000,18-jul-18
707.000,19-jul-18
718.000,20-jul-18
718.000,21-jul-18
718.000,22-jul-18
728.000,23-jul-18
723.000,24-jul-18
720.000,25-jul-18
712.000,26-jul-18
720.000,27-jul-18
720.000,28-jul-18
720.000,29-jul-18
725.000,30-jul-18
719.000,31-jul-18
710.000,01-ago-18
706.000,02-ago-18
712.000,03-ago-18
712.000,04-ago-18
712.000,05-ago-18
717.000,06-ago-18
718.000,07-ago-18
714.000,08-ago-18
715.000,09-ago-18
717.000,10-ago-18
717.000,11-ago-18
717.000,12-ago-18
723.000,13-ago-18
723.000,14-ago-18
718.000,15-ago-18
710.000,16-ago-18
710.000,17-ago-18
710.000,18-ago-18
710.000,19-ago-18
687.000,20-ago-18
685.000,21-ago-18
673.000,22-ago-18
680.000,23-ago-18
695.000,24-ago-18
695.000,25-ago-18
695.000,26-ago-18
695.000,27-ago-18
687.000,28-ago-18
694.000,29-ago-18
700.000,30-ago-18
700.000,31-ago-18
700.000,01-sep-18
700.000,02-sep-18
700.000,03-sep-18
706.000,04-sep-18
724.000,05-sep-18
711.000,06-sep-18
708.000,07-sep-18
708.000,08-sep-18
708.000,09-sep-18
700.000,10-sep-18
700.000,11-sep-18
702.000,12-sep-18
685.000,13-sep-18
681.000,14-sep-18
681.000,15-sep-18
681.000,16-sep-18
663.000,17-sep-18
653.000,18-sep-18
661.000,19-sep-18
679.000,20-sep-18
679.000,21-sep-18
679.000,22-sep-18
679.000,23-sep-18
667.000,24-sep-18
660.000,25-sep-18
664.000,26-sep-18
671.000,27-sep-18
686.000,28-sep-18
686.000,29-sep-18
686.000,30-sep-18
690.000,01-oct-18
722.000,02-oct-18
716.000,03-oct-18
721.000,04-oct-18
734.000,05-oct-18
734.000,06-oct-18
734.000,07-oct-18
752.000,08-oct-18
770.000,09-oct-18
770.000,10-oct-18
775.000,11-oct-18
807.000,12-oct-18
807.000,13-oct-18
807.000,14-oct-18
825.000,15-oct-18
806.000,16-oct-18
837.000,17-oct-18
840.000,18-oct-18
838.000,19-oct-18
838.000,20-oct-18
838.000,21-oct-18
812.000,22-oct-18
840.000,23-oct-18
845.000,24-oct-18
855.000,25-oct-18
850.000,26-oct-18
850.000,27-oct-18
850.000,28-oct-18
815.000,29-oct-18
807.000,30-oct-18
815.000,31-oct-18
841.500,01-nov-18
852.000,02-nov-18
852.000,03-nov-18
852.000,04-nov-18
834.000,05-nov-18
806.000,06-nov-18
815.000,07-nov-18
820.000,08-nov-18
805.000,09-nov-18
805.000,10-nov-18
805.000,11-nov-18
805.000,11-nov-18
785.000,12-nov-18
781.000,13-nov-18
804.000,14-nov-18
792.000,15-nov-18
800.000,16-nov-18
800.000,17-nov-18
800.000,18-nov-18
804.000,19-nov-18
796.000,20-nov-18
793.000,21-nov-18
793.000,22-nov-18
780.000,23-nov-18
780.000,24-nov-18
780.000,25-nov-18
783.000,26-nov-18
802.000,27-nov-18
813.000,28-nov-18
793.000,29-nov-18
762.000,30-nov-18
762.000,01-dic-18
762.000,02-dic-18
754.000,03-dic-18
743.000,04-dic-18
734.000,05-dic-18
741.000,06-dic-18
720.000,07-dic-18
720.000,08-dic-18
720.000,09-dic-18
732.000,10-dic-18
716.000,11-dic-18
718.000,12-dic-18
727.000,13-dic-18
719.000,14-dic-18
719.000,15-dic-18
719.000,16-dic-18
702.000,17-dic-18
700.500,18-dic-18
713.000,19-dic-18
731.500,20-dic-18
721.500,21-dic-18
721.500,22-dic-18
721.500,23-dic-18
738.500,24-dic-18
738.500,25-dic-18
751.000,26-dic-18
732.000,27-dic-18
718.500,28-dic-18
718.500,29-dic-18
718.500,30-dic-18
724.000,31-dic-18
724.000,01-ene-19
710.000,02-ene-19
730.000,03-ene-19
720.000,04-ene-19
720.000,05-ene-19
720.000,06-ene-19
727.500,07-ene-19
733.000,08-ene-19
728.000,09-ene-19
725.000,10-ene-19
724.000,11-ene-19
724.000,12-ene-19
724.000,13-ene-19
717.000,14-ene-19
705.000,15-ene-19
710.000,16-ene-19
714.000,17-ene-19
730.000,18-ene-19
730.000,19-ene-19
730.000,20-ene-19
730.000,21-ene-19
725.000,22-ene-19
728.000,23-ene-19
745.000,24-ene-19
750.000,25-ene-19
750.000,26-ene-19
750.000,27-ene-19
728.000,28-ene-19
728.000,29-ene-19
726.000,30-ene-19
740.000,31-ene-19
725.000,01-feb-19
725.000,02-feb-19
725.000,03-feb-19
735.000,04-feb-19
731.000,05-feb-19
740.000,06-feb-19
732.000,07-feb-19
725.000,08-feb-19
725.000,09-feb-19
725.000,10-feb-19
714.000,11-feb-19
716.000,12-feb-19
709.000,13-feb-19
708.000,14-feb-19
706.000,15-feb-19
706.000,16-feb-19
706.000,17-feb-19
706.000,18-feb-19
696.000,19-feb-19
700.500,20-feb-19
690.000,21-feb-19
691.000,22-feb-19
691.000,23-feb-19
691.000,24-feb-19
690.000,25-feb-19
670.000,26-feb-19
670.000,27-feb-19
678.000,28-feb-19
692.000,01-mar-19
692.000,02-mar-19
692.000,03-mar-19
674.000,04-mar-19
690.000,05-mar-19
685.000,06-mar-19
676.000,07-mar-19
700.000,08-mar-19
700.000,09-mar-19
700.000,10-mar-19
693.000,11-mar-19
682.000,12-mar-19
695.000,13-mar-19
697.000,14-mar-19
703.000,15-mar-19
703.000,16-mar-19
703.000,17-mar-19
692.000,18-mar-19
690.000,19-mar-19
678.000,20-mar-19
676.000,21-mar-19
680.000,22-mar-19
680.000,23-mar-19
680.000,24-mar-19
684.000,25-mar-19
695.000,26-mar-19
695.000,27-mar-19
696.000,28-mar-19
695.000,29-mar-19
695.000,30-mar-19
695.000,31-mar-19
674.000,01-abr-19
672.000,02-abr-19
692.000,03-abr-19
692.000,04-abr-19
677.000,05-abr-19
677.000,06-abr-19
677.000,07-abr-19
673.000,08-abr-19
674.000,09-abr-19
676.000,10-abr-19
658.000,11-abr-19
660.000,12-abr-19
660.000,13-abr-19
660.000,14-abr-19
675.000,15-abr-19
675.000,16-abr-19
655.000,17-abr-19
680.000,18-abr-19
680.000,19-abr-19
680.000,20-abr-19
680.000,21-abr-19
682.000,22-abr-19
687.000,23-abr-19
688.000,24-abr-19
700.000,25-abr-19
703.000,26-abr-19
703.000,27-abr-19
703.000,28-abr-19
700.000,29-abr-19
704.000,30-abr-19
691.000,01-may-19
701.000,02-may-19
692.000,03-may-19
692.000,04-may-19
692.000,05-may-19
692.000,06-may-19
688.000,07-may-19
692.000,08-may-19
708.000,09-may-19
704.000,10-may-19
704.000,11-may-19
704.000,12-may-19
701.000,13-may-19
707.500,14-may-19
712.000,15-may-19
713.500,16-may-19
700.000,17-may-19
700.000,18-may-19
700.000,19-may-19
713.000,20-may-19
735.000,21-may-19
730.000,22-may-19
750.000,23-may-19
748.000,24-may-19
748.000,25-may-19
748.000,26-may-19
748.000,27-may-19
775.000,28-may-19
802.000,29-may-19
820.000,30-may-19
835.000,31-may-19
835.000,01-jun-19
835.000,02-jun-19
830.000,03-jun-19
825.000,04-jun-19
780.000,05-jun-19
795.000,06-jun-19
785.000,07-jun-19
785.000,08-jun-19
785.000,09-jun-19
765.000,10-jun-19
755.000,11-jun-19
770.000,12-jun-19
760.000,13-jun-19
750.000,14-jun-19
750.000,15-jun-19
750.000,16-jun-19
755.000,17-jun-19
740.000,18-jun-19
745.000,19-jun-19
758.000,20-jun-19
753.000,21-jun-19
753.000,22-jun-19
753.000,23-jun-19
768.500,24-jun-19
795.000,25-jun-19
785.000,26-jun-19
792.000,27-jun-19
815.000,28-jun-19
815.000,29-jun-19
815.000,30-jun-19
827.000,01-jul-19
815.000,02-jul-19
840.000,03-jul-19
840.000,04-jul-19
828.000,05-jul-19
828.000,06-jul-19
828.000,07-jul-19
796.000,08-jul-19
803.000,09-jul-19
789.000,10-jul-19
795.000,11-jul-19
792.000,12-jul-19
792.000,13-jul-19
792.000,14-jul-19
815.000,15-jul-19
790.000,16-jul-19
800.000,17-jul-19
805.000,18-jul-19
800.000,19-jul-19
800.000,20-jul-19
800.000,21-jul-19
786.000,22-jul-19
770.000,23-jul-19
762.000,24-jul-19
764.000,25-jul-19
763.000,26-jul-19
763.000,27-jul-19
763.000,28-jul-19
785.000,29-jul-19
780.000,30-jul-19
780.000,31-jul-19
780.000,01-ago-19
805.000,02-ago-19
805.000,03-ago-19
805.000,04-ago-19
810.000,05-ago-19
815.000,06-ago-19
813.000,07-ago-19
802.000,08-ago-19
808.000,09-ago-19
808.000,10-ago-19
808.000,11-ago-19
792.000,12-ago-19
806.000,13-ago-19
805.000,14-ago-19
808.000,15-ago-19
790.000,16-ago-19
790.000,17-ago-19
790.000,18-ago-19
779.000,19-ago-19
778.000,20-ago-19
780.000,21-ago-19
790.000,22-ago-19
790.000,23-ago-19
790.000,24-ago-19
790.000,25-ago-19
805.000,26-ago-19
810.000,27-ago-19
815.000,28-ago-19
790.000,29-ago-19
805.000,30-ago-19
805.000,31-ago-19
805.000,01-sep-19
805.000,02-sep-19
795.000,03-sep-19
792.000,04-sep-19
778.000,05-sep-19
785.000,06-sep-19
785.000,07-sep-19
785.000,08-sep-19
796.000,09-sep-19
816.500,10-sep-19
832.000,11-sep-19
831.000,12-sep-19
825.000,13-sep-19
825.000,14-sep-19
825.000,15-sep-19
835.000,16-sep-19
810.000,17-sep-19
808.000,18-sep-19
800.000,19-sep-19
810.000,20-sep-19
810.000,21-sep-19
810.000,22-sep-19
820.000,23-sep-19
820.000,24-sep-19
833.000,25-sep-19
840.000,26-sep-19
845.000,27-sep-19
845.000,28-sep-19
845.000,29-sep-19
852.000,30-sep-19
858.000,01-oct-19
853.000,02-oct-19
852.000,03-oct-19
828.000,04-oct-19
828.000,05-oct-19
828.000,06-oct-19
818.000,07-oct-19
810.000,08-oct-19
811.000,09-oct-19
796.000,10-oct-19
792.000,11-oct-19
792.000,12-oct-19
792.000,13-oct-19
800.000,14-oct-19
805.000,15-oct-19
800.000,16-oct-19
795.000,17-oct-19
810.000,18-oct-19
810.000,19-oct-19
810.000,20-oct-19
820.000,21-oct-19
833.000,22-oct-19
815.000,23-oct-19
810.000,24-oct-19
830.000,25-oct-19
830.000,26-oct-19
830.000,27-oct-19
838.000,28-oct-19
827.000,29-oct-19
835.000,30-oct-19
851.000,31-oct-19
852.000,01-nov-19
852.000,02-nov-19
852.000,03-nov-19
850.000,04-nov-19
862.000,05-nov-19
885.000,06-nov-19
887.000,07-nov-19
895.000,08-nov-19
895.000,09-nov-19
895.000,10-nov-19
875.000,11-nov-19
890.000,12-nov-19
905.000,13-nov-19
915.000,14-nov-19
895.000,15-nov-19
895.000,16-nov-19
895.000,17-nov-19
898.000,18-nov-19
875.000,19-nov-19
910.000,20-nov-19
942.000,21-nov-19
938.000,22-nov-19
938.000,23-nov-19
938.000,24-nov-19
964.000,25-nov-19
960.000,26-nov-19
980.000,27-nov-19
980.000,28-nov-19
985.000,29-nov-19
985.000,30-nov-19
985.000,01-dic-19
1.004.000,02-dic-19
1.015.000,03-dic-19
985.000,04-dic-19
1.005.000,05-dic-19
992.000,06-dic-19
992.000,07-dic-19
992.000,08-dic-19
1.015.000,09-dic-19
1.040.000,10-dic-19
1.040.000,11-dic-19
1.052.000,12-dic-19
1.012.000,13-dic-19
1.012.000,14-dic-19
1.012.000,15-dic-19
1.055.000,16-dic-19
1.015.000,17-dic-19
1.007.000,18-dic-19
963.000,19-dic-19
992.000,20-dic-19
992.000,21-dic-19
992.000,22-dic-19
950.000,23-dic-19
974.000,24-dic-19
974.000,25-dic-19
955.000,26-dic-19
995.000,27-dic-19
995.000,28-dic-19
995.000,29-dic-19
991.000,30-dic-19
975.000,31-dic-19
975.000,01-ene-20
945.000,02-ene-20
940.000,03-ene-20
910.000,06-ene-20
918.000,07-ene-20
890.000,08-ene-20
880.000,09-ene-20
895.000,10-ene-20
895.000,11-ene-20
895.000,12-ene-20
867.000,13-ene-20
875.000,14-ene-20
874.000,15-ene-20
872.000,16-ene-20
870.000,17-ene-20
870.000,18-ene-20
870.000,19-ene-20
870.000,20-ene-20
872.000,21-ene-20
866.000,22-ene-20
890.000,23-ene-20
875.000,24-ene-20
875.000,25-ene-20
875.000,26-ene-20
863.000,27-ene-20
849.000,28-ene-20
830.000,29-ene-20
835.000,30-ene-20
850.000,31-ene-20
850.000,01-feb-20
850.000,02-feb-20
820.000,03-feb-20
815.000,04-feb-20
813.000,05-feb-20
825.000,06-feb-20
845.000,07-feb-20
845.000,08-feb-20
845.000,09-feb-20
865.000,10-feb-20
870.000,11-feb-20
863.000,12-feb-20
890.000,13-feb-20
942.000,14-feb-20
942.000,15-feb-20
942.000,16-feb-20
942.000,17-feb-20
930.000,18-feb-20
930.000,19-feb-20
907.000,20-feb-20
965.000,21-feb-20
965.000,22-feb-20
965.000,23-feb-20
955.000,24-feb-20
968.000,25-feb-20
990.000,26-feb-20
997.000,27-feb-20
1.014.000,28-feb-20
1.014.000,29-feb-20
1.014.000,01-mar-20
1.020.000,02-mar-20
1.065.000,03-mar-20
1.043.000,04-mar-20
1.010.000,05-mar-20
995.000,06-mar-20
995.000,07-mar-20
995.000,08-mar-20
1.075.000,09-mar-20
1.100.000,10-mar-20
1.120.000,11-mar-20
1.145.000,12-mar-20
1.130.000,13-mar-20
1.130.000,14-mar-20
1.130.000,15-mar-20
1.120.000,16-mar-20
1.085.000,17-mar-20
1.177.000,18-mar-20
1.200.000,19-mar-20
1.250.000,20-mar-20
1.250.000,21-mar-20
1.250.000,22-mar-20
1.260.000,23-mar-20
1.300.000,24-mar-20
1.315.000,25-mar-20
1.245.000,26-mar-20
1.186.000,27-mar-20
1.186.000,28-mar-20
1.186.000,29-mar-20
1.230.000,30-mar-20
1.232.000,31-mar-20
1.210.000,01-abr-20
1.223.000,02-abr-20
1.195.000,03-abr-20
1.195.000,04-abr-20
1.195.000,05-abr-20
1.200.000,06-abr-20
1.203.000,07-abr-20
1.200.000,08-abr-20
1.190.000,09-abr-20
1.190.000,10-abr-20
1.190.000,11-abr-20
1.190.000,12-abr-20
1.192.000,13-abr-20
1.165.000,14-abr-20
1.210.000,15-abr-20
1.215.000,16-abr-20
1.180.000,17-abr-20
1.180.000,18-abr-20
1.180.000,19-abr-20
1.172.000,20-abr-20
1.185.000,21-abr-20
1.171.000,22-abr-20
1.172.000,23-abr-20
1.132.000,24-abr-20
1.132.000,25-abr-20
1.132.000,26-abr-20
1.133.000,27-abr-20
1.140.000,28-abr-20
1.090.000,29-abr-20
1.105.000,30-abr-20
1.102.000,01-may-20
1.102.000,02-may-20
1.102.000,03-may-20
1.118.000,04-may-20
1.130.000,05-may-20
1.139.000,06-may-20
1.115.000,07-may-20
1.127.000,08-may-20
1.127.000,09-may-20
1.127.000,10-may-20
1.121.000,11-may-20
1.090.000,12-may-20
1.080.000,13-may-20
1.101.000,14-may-20
1.094.000,15-may-20
1.094.000,16-may-20
1.094.000,17-may-20
1.084.000,18-may-20
1.074.000,19-may-20
1.056.000,20-may-20
1.038.000,21-may-20
1.030.000,22-may-20
1.030.000,23-may-20
1.030.000,24-may-20
1.030.000,25-may-20
1.029.000,26-may-20
1.010.000,27-may-20
975.000,28-may-20
962.000,29-may-20
962.000,30-may-20
962.000,31-may-20
975.000,01-jun-20
951.000,02-jun-20
950.000,03-jun-20
